No.species	Species	Ploidy	Accession name	Order	Family	Clade
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	-	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	IRGC 106523	Poales	Poaceae	Oryza
1241	Oryza rufipogon	diploid	wild rice	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nipponbare	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	(93-11)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	update Nipponbare;v7	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhenshan 97	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Minghui 63	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Shuhui498	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	aus;N22	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	update 93-11	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	update Nipponbare;v7	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	f. spontanea	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	KitaakeX	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR64	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	ZH11	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	YX1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Y58S	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Y3551	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	WSSM	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TUMBA	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TM	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	S548	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	R527	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	NamRoo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	N22	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	LJ	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lemont	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	KY131	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Kosh	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	J4155	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR64	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	II32	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	G8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	G630	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	G46	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	FS32	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	FH838	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	DHX2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	DG	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	D62	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	CN1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Basmati1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	2428	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	9311	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Taichung Native 1(TN1)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Minghui 63	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	ZS97	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	MH63	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	WW8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	WSSM	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG90	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG9	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG88	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG87	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG86	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG85	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG84	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG83	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG82	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG81	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG80	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG78	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG77	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG76	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG75	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG70	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG7	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG68	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG65	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG64	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG63	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG62	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG61	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG60	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG6	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG59	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG58	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG56	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG55	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG54	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG53	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG52	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG51	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG50	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG5	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG49	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG46	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG45	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG43	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG42	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG34	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG33	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG32	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG31	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG30	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG29	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG28	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG27	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG24	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG22	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG21	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG19	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG18	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG17	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG16	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG15	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG14	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG13	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG12	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG11	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG10	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TG1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	SE-33	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	SE-3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	SE-19	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	SE-134	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	QUAN	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L33	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L32	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L31	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L30	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L29	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L28	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L27	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L26	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	H7L1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangling628S (XL628S)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Longke638S (LK638S)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Longke638S (LK638S)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jing4155S (J4155S)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jing4155S (J4155S)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zinuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zimangfeie	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhuzhen B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhuyuan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhengdao 5	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhenfu 8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zhendao 232	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	ZCD	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zaoxian 240	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zaoshuxiangheimi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zaoshunonghu 6	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Zaoshengbai	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Yuyannuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	YR196	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Younian	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Yikong	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Yelicanghua	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Yanshuichi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Yangkenuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xugunuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xuanenchangtanqingzhan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xishi 15	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiaohonggu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiaobaimi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xianluosichi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangzaoxian 7	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangwanxian 3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangwanxian 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xianggu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangdao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangaizao 10hao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Xiangai B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	WYJ7	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	WYJ3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Wuziluosi 215	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Wenxiangnuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Weiguo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Wanshi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Wanlixian	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Vietnam Zaodao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	TQ	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tjantajan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Tetep(a)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Teqingxuanhui	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Taizhongzailai 1/taizhong65	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Taishannuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Taidongludao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Sri Lanka 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	SLK 2-18-2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Shufeng 101	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Seln 244A6-20	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Sansuijin	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Sanbaili	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	San**Qishiluo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	RY2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	RP 1570-44-1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Rohini	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	RD23	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	R42	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qiutianxiaoting	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qiuqianbai	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qitougu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qitoubaigu3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qingsiai 16B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qingnuo Kyohatamochi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qingke	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Qianchonglang2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	PMS 10B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Pei C122	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	PA64S	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	P1790-5-1M-4-5M-1B-3M-B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	NJ6	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Ninghui 21	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nanxiongzaoyouzhan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nantehao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nanoay P.A	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nanjing 11	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nangaogu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Nabated A Smar	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	N22	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Muxiqiu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Muguanuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Mowangguneiza	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Momi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Miyang46	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Minbeiwanxian	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Menjiagao 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Menjiading 2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Meihuanuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Mamagu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Malaihong	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Luke 3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lucaihao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Longhuamaohu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Liushizao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Liusha 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Linguo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Liming B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lengshuinuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lengshuigu 2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lemont	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Laozaogu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Laohongdao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Laoguangtou 83	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	LanSheng	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Lamujia	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	L 301B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Keluoduo B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Kasalath	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Kahamu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	K 24	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	JWR 221	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jinzhinuo4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jinxibai2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jinnante 43B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jinghu3 B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jindao 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jinbaoyin	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jiienuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jiefangxian	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jiangnongzao 1 B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jianghuadao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jiabala	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Jaibattey	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	J34	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	ITA 221	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IRAT 10	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR8	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR64	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR26	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR24	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR 661-1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	IR 10179-23-1-3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huhui 91269	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Huangsiguizhan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Hongwan 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Hongse 90	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Hongmisandan	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Honggu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Honggenghangu3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Hongainuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Heimangdao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Heidu 4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Heibiao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Haoxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Haomake (K)	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Haobayong 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Hanmadao4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	GZ 1368-5-4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Guizhao 2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Guangluai 4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Guangluai 15-	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Gongju 73	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Gongchengxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	GM4	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	G Zhenshan 97B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Funingzipigengzi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Fanhaopi	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Esiniu	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	ECIA 179-S13	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Dumai	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Dongtingwanxian	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Djanda Mandja	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Dianrui 409B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	DGB	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Dangyu 5	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Dandongludao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Cunsanli	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Cungunuo	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	CO 22	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	CISOKAN	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Chimao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Chenwan 3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Chengnongshuijing	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Chengduai 3	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Chaoyangyihao B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	CHANH 148	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	C 894-21	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	BW 293-2	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Buleida A-75	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	BRC 25-146-2-1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Biwusheng	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Baxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Bawangbian 1	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Baoxuan 21	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Baoxie -7B	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Baikehanhe	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Baigedao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	American Huangkedao	Poales	Poaceae	Oryza
1242	Oryza sativa	diploid	Albania Rice	Poales	Poaceae	Oryza
