No.species	Species	Taxonomy ID	Ploidy	Accession name	Order	Family	Clade
1242	Oryza sativa	4530	diploid	Y58S	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Y3551	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	WSSM	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TUMBA	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TM	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	S548	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	R527	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	NamRoo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	N22	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	LJ	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lemont	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	KY131	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Kosh	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	J4155	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR64	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	II32	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	G8	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	G630	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	G46	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	FS32	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	FH838	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	DHX2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	DG	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	D62	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	CN1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Basmati1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	2428	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	9311	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Taichung Native 1(TN1)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Minghui 63	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	ZS97	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	MH63	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tianfeng (TF)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	WW8	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	WSSM	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG90	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG9	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG88	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG87	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG86	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG85	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG84	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG83	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG82	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG81	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG80	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG8	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG78	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG77	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG76	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG75	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG70	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG7	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG68	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG65	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG64	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG63	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG62	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG61	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG60	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG6	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG59	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG58	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG56	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG55	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG54	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG53	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG52	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG51	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG50	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG5	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG49	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG46	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG45	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG43	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG42	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG34	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG33	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG32	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG31	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG30	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG29	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG28	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG27	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG24	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG22	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG21	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG19	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG18	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG17	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG16	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG15	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG14	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG13	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG12	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG11	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG10	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TG1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	SE-33	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	SE-3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	SE-19	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	SE-134	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	QUAN	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L33	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L32	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L31	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L30	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L29	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L28	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L27	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L26	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	H7L1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangling628S (XL628S)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Longke638S (LK638S)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Longke638S (LK638S)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jing4155S (J4155S)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jing4155S (J4155S)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huazhan (HZ)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zinuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zimangfeie	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zhuzhen B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zhuyuan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zhengdao 5	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zhenfu 8	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zhendao 232	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	ZCD	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zaoxian 240	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zaoshuxiangheimi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zaoshunonghu 6	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Zaoshengbai	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Yuyannuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	YR196	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Younian	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Yikong	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Yelicanghua	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Yanshuichi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Yangkenuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xugunuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xuanenchangtanqingzhan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xishi 15	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiaohonggu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiaobaimi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xianluosichi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangzaoxian 7	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangwanxian 3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangwanxian 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xianggu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangdao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangaizao 10hao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Xiangai B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	WYJ7	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	WYJ3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Wuziluosi 215	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Wenxiangnuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Weiguo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Wanshi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Wanlixian	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Vietnam Zaodao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	TQ	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tjantajan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Tetep(a)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Teqingxuanhui	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Taizhongzailai 1/taizhong65	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Taishannuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Taidongludao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Sri Lanka 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	SLK 2-18-2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Shufeng 101	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Seln 244A6-20	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Sansuijin	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Sanbaili	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	San**Qishiluo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	RY2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	RP 1570-44-1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Rohini	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	RD23	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	R42	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qiutianxiaoting	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qiuqianbai	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qitougu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qitoubaigu3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qingsiai 16B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qingnuo Kyohatamochi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qingke	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Qianchonglang2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	PMS 10B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Pei C122	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	PA64S	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	P1790-5-1M-4-5M-1B-3M-B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	NJ6	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Ninghui 21	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nanxiongzaoyouzhan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nantehao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nanoay P.A	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nanjing 11	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nangaogu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Nabated A Smar	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	N22	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Muxiqiu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Muguanuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Mowangguneiza	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Momi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Miyang46	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Minbeiwanxian	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Menjiagao 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Menjiading 2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Meihuanuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Mamagu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Malaihong	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Luke 3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lucaihao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Longhuamaohu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Liushizao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Liusha 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Linguo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Liming B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lengshuinuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lengshuigu 2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lemont	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Laozaogu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Laohongdao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Laoguangtou 83	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	LanSheng	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Lamujia	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	L 301B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Keluoduo B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Kasalath	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Kahamu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	K 24	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	JWR 221	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jinzhinuo4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jinxibai2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jinnante 43B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jinghu3 B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jindao 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jinbaoyin	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jiienuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jiefangxian	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jiangnongzao 1 B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jianghuadao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jiabala	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Jaibattey	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	J34	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	ITA 221	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IRAT 10	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR8	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR64	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR26	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR24	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR 661-1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	IR 10179-23-1-3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huhui 91269	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Huangsiguizhan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Hongwan 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Hongse 90	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Hongmisandan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Honggu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Honggenghangu3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Hongainuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Heimangdao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Heidu 4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Heibiao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Haoxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Haomake (K)	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Haobayong 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Hanmadao4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	GZ 1368-5-4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Guizhao 2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Guangluai 4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Guangluai 15-	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Gongju 73	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Gongchengxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	GM4	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	G Zhenshan 97B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Funingzipigengzi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Fanhaopi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Esiniu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	ECIA 179-S13	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Dumai	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Dongtingwanxian	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Djanda Mandja	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Dianrui 409B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	DGB	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Dangyu 5	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Dandongludao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Cunsanli	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Cungunuo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	CO 22	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	CISOKAN	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Chimao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Chenwan 3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Chengnongshuijing	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Chengduai 3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Chaoyangyihao B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	CHANH 148	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	C 894-21	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	BW 293-2	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Buleida A-75	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	BRC 25-146-2-1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Biwusheng	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Baxiang	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Bawangbian 1	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Baoxuan 21	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Baoxie -7B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Baikehanhe	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Baigedao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	American Huangkedao	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Albania Rice	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aizizhan	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aituogu 151	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aimakang	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Ailuyu	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aijiaonante	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aihechi	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	Aerjituo	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	80B	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	80A97YR303-304-1-3	Poales	Poaceae	Oryza
1242	Oryza sativa	4530	diploid	80050YR72136-43	Poales	Poaceae	Oryza
